"","acc"
"8078",1
"8079",0
"8080",1
"8081",0
"8082",0
"8083",1
"8084",0
"8085",0
"8086",0
"8087",0
"8088",0
"8089",1
"8090",1
"8091",1
"8092",0
"8093",1
"8094",1
"8095",1
"8096",1
"8097",1
"8098",1
"8099",0
"8100",1
"8101",1
"8102",0
"8103",0
"8104",1
"8105",1
"8106",1
"8107",1
"8108",0
"8109",1
"8110",0
"8111",0
"8112",1
"8113",0
"8114",1
"8115",0
"8116",0
"8117",1
"8118",1
"8119",1
"8120",0
"8121",0
"8122",0
"8123",1
"8124",1
"8125",0
"8126",0
"8127",0
"8128",1
"8129",0
"8130",1
"8131",0
"8132",1
"8133",0
"8134",0
"8135",1
"8136",1
"8137",0
"8138",1
"8139",0
"8140",1
"8141",1
"8142",1
"8143",1
"8144",1
"8145",1
"8146",1
"8147",0
"8148",1
"8149",0
"8150",0
"8151",0
"8152",0
"8153",0
"8154",1
"8155",0
"8156",1
"8157",1
"8158",1
"8159",0
"8160",0
"8161",1
"8162",0
"8163",0
"8164",0
"8165",0
"8166",1
"8167",1
"8168",0
"8169",0
"8170",0
"8171",0
"8172",1
"8173",1
"8174",1
"8175",1
"8176",0
"8177",1
"8178",0
"8179",0
"8180",1
"8181",1
"8182",0
"8183",1
"8184",1
"8185",1
"8186",1
"8187",1
"8188",0
"8189",0
"8190",0
"8191",1
"8192",1
"8193",1
"8194",0
"8195",0
"8196",1
"8197",1
"8198",1
"8199",1
"8200",0
"8201",0
"8202",1
"8203",1
"8204",1
"8205",1
"8206",1
"8207",1
"8208",1
"8209",1
"8210",1
"8211",0
"8212",1
"8213",1
"8214",1
"8215",0
"8216",1
"8217",1
"8218",0
"8219",0
"8220",0
"8221",1
"8222",1
"8223",0
"8224",1
"8225",0
"8226",0
"8227",1
"8228",0
"8229",0
"8230",1
"8231",1
"8232",1
"8233",0
"8234",0
"8235",0
"8236",1
"8237",1
"8238",1
"8239",1
"8240",1
"8241",0
"8242",0
"8243",1
"8244",0
"8245",0
"8246",0
"8247",1
"8248",1
"8249",1
"8250",1
"8251",1
"8252",1
"8253",0
"8254",1
"8255",0
"8256",0
"8257",1
"8258",0
"8259",1
"8260",1
"8261",0
"8262",1
"8263",1
"8264",1
"8265",1
"8266",0
"8267",1
"8268",1
"8269",1
"8270",1
"8271",0
"8272",0
"8273",0
"8274",0
"8275",1
"8276",0
"8277",1
"8278",1
"8279",1
"8280",0
"8281",1
"8282",0
"8283",0
"8284",1
"8285",1
"8286",1
"8287",0
"8288",1
"8289",1
"8290",0
"8291",0
"8292",0
"8293",1
"8294",0
"8295",0
"8296",0
"8297",0
"8298",1
"8299",1
"8300",0
"8301",1
"8302",0
"8303",0
"8304",0
"8305",0
"8306",1
"8307",1
"8308",1
"8309",0
"8310",1
"8311",0
"8312",0
"8313",0
"8314",1
"8315",0
"8316",0
"8317",0
"8318",1
"8319",1
"8320",1
"8321",0
"8322",1
"8323",1
"8324",1
"8325",1
"8326",0
"8327",1
"8328",1
"8329",1
"8330",1
"8331",0
"8332",1
"8333",0
"8334",0
"8335",0
"8336",0
"8337",1
"8338",0
"8339",1
"8340",1
"8341",1
"8342",0
"8343",0
"8344",0
"8345",0
"8346",1
"8347",1
"8348",0
"8349",1
"8350",1
"8351",0
"8352",1
"8353",0
"8354",0
"8355",0
"8356",1
"8357",0
"8358",1
"8359",1
"8360",1
"8361",1
"8362",1
"8363",0
"8364",0
"8365",1
"8366",0
"8367",0
"8368",0
"8369",0
"8370",1
"8371",1
"8372",1
"8373",1
"8374",1
"8375",1
"8376",1
"8377",1
"8378",1
"8379",0
"8380",0
"8381",1
"8382",1
"8383",0
"8384",0
"8385",0
"8386",0
"8387",0
"8388",1
"8389",1
"8390",1
"8391",1
"8392",1
"8393",1
"8394",1
"8395",0
"8396",1
"8397",0
"8398",0
"8399",0
"8400",0
"8401",1
"8402",0
"8403",1
"8404",0
"8405",0
"8406",0
"8407",1
"8408",0
"8409",0
"8410",0
"8411",1
"8412",1
"8413",1
"8414",0
"8415",1
"8416",1
"8417",1
"8418",0
"8419",0
"8420",0
"8421",0
"8422",1
"8423",0
"8424",0
"8425",0
"8426",1
"8427",0
"8428",0
"8429",1
"8430",1
"8431",1
"8432",0
"8433",1
"8434",1
"8435",0
"8436",0
"8437",0
"8438",0
"8439",0
"8440",1
"8441",1
"8442",1
"8443",1
"8444",1
"8445",1
"8446",0
"8447",1
"8448",1
"8449",1
"8450",0
"8451",0
"8452",1
"8453",0
"8454",0
"8455",1
"8456",1
"8457",1
"8458",0
"8459",0
"8460",0
"8461",1
"8462",0
"8463",1
"8464",1
"8465",0
"8466",0
"8467",0
"8468",1
"8469",0
"8470",1
"8471",0
"8472",0
"8473",1
"8474",0
"8475",0
"8476",1
"8477",0
"8478",1
"8479",1
"8480",0
"8481",0
"8482",0
"8483",0
"8484",1
"8485",1
"8486",1
"8487",1
"8488",1
"8489",0
"8490",1
"8491",1
"8492",0
"8493",0
"8494",1
"8495",0
"8496",1
"8497",1
"8498",0
"8499",0
"8500",1
"8501",1
"8502",1
"8503",1
"8504",1
"8505",1
"8506",1
"8507",1
"8508",0
"8509",0
"8510",0
"8511",0
"8512",1
"8513",0
"8514",1
"8515",1
"8516",0
"8517",1
"8518",1
"8519",1
"8520",0
"8521",0
"8522",0
"8523",1
"8524",0
"8525",0
"8526",0
"8527",0
"8528",1
"8529",0
"8530",0
"8531",1
"8532",1
"8533",1
"8534",1
"8535",0
"8536",0
"8537",0
"8538",1
"8539",1
"8540",0
"8541",0
"8542",0
"8543",0
"8544",1
"8545",1
"8546",0
"8547",1
"8548",0
"8549",1
"8550",0
"8551",0
"8552",0
"8553",1
"8554",0
"8555",0
"8556",1
"8557",1
"8558",1
"8559",0
"8560",0
"8561",1
"8562",1
"8563",1
"8564",1
"8565",1
"8566",1
"8567",1
"8568",0
"8569",0
"8570",1
"8571",1
"8572",0
"8573",1
"8574",0
"8575",0
"8576",0
"8577",0
"8578",1
"8579",0
"8580",1
"8581",1
"8582",0
"8583",0
"8584",1
"8585",1
"8586",0
"8587",1
"8588",0
"8589",0
"8590",0
"8591",0
"8592",1
"8593",1
"8594",1
"8595",1
"8596",1
"8597",1
"8598",1
"8599",1
"8600",1
"8601",0
"8602",1
"8603",1
"8604",0
"8605",1
"8606",1
"8607",0
"8608",1
"8609",1
"8610",0
"8611",1
"8612",0
"8613",1
"8614",0
"8615",1
"8616",1
"8617",1
"8618",1
"8619",1
"8620",0
"8621",1
"8622",0
"8623",1
"8624",1
"8625",1
"8626",1
"8627",1
"8628",0
"8629",0
"8630",1
"8631",1
"8632",0
"8633",0
"8634",1
"8635",1
"8636",0
"8637",1
"8638",1
"8639",1
"8640",0
"8641",0
"8642",1
"8643",1
"8644",1
"8645",1
"8646",0
"8647",1
"8648",0
"8649",1
"8650",0
"8651",1
"8652",0
"8653",1
"8654",1
"8655",1
"8656",1
"8657",0
"8658",1
"8659",0
"8660",1
"8661",0
"8662",0
"8663",1
"8664",1
"8665",0
"8666",1
"8667",0
"8668",0
"8669",0
"8670",0
"8671",1
"8672",0
"8673",1
"8674",1
"8675",1
"8676",0
"8677",1
"8678",1
"8679",1
"8680",1
"8681",1
"8682",1
"8683",1
"8684",1
"8685",0
"8686",1
"8687",1
"8688",0
"8689",0
"8690",0
"8691",1
"8692",1
"8693",1
"8694",0
"8695",0
"8696",0
"8697",0
"8698",1
"8699",0
"8700",1
"8701",0
"8702",1
"8703",0
"8704",1
"8705",1
"8706",1
"8707",0
"8708",1
"8709",0
"8710",0
"8711",1
"8712",0
"8713",0
"8714",1
"8715",1
"8716",1
"8717",0
"8718",1
"8719",0
"8720",1
"8721",0
"8722",0
"8723",1
"8724",0
"8725",1
"8726",1
"8727",1
"8728",0
"8729",0
"8730",1
"8731",0
"8732",0
"8733",1
"8734",0
"8735",0
"8736",0
"8737",1
"8738",0
"8739",1
"8740",1
"8741",0
"8742",0
"8743",1
"8744",0
"8745",1
"8746",1
"8747",1
"8748",1
"8749",1
"8750",1
"8751",0
"8752",0
"8753",0
"8754",1
"8755",0
"8756",1
"8757",0
"8758",1
"8759",0
"8760",0
"8761",0
"8762",0
"8763",1
"8764",0
"8765",0
"8766",1
"8767",1
"8768",1
"8769",0
"8770",1
"8771",0
"8772",0
"8773",1
"8774",1
"8775",0
"8776",1
"8777",0
"8778",1
"8779",1
"8780",0
"8781",0
"8782",0
"8783",0
"8784",0
"8785",1
"8786",0
"8787",0
"8788",0
"8789",0
"8790",1
"8791",1
"8792",1
"8793",1
"8794",1
"8795",1
"8796",1
"8797",1
"8798",1
"8799",0
"8800",1
"8801",1
"8802",1
"8803",1
"8804",0
"8805",1
"8806",0
"8807",0
"8808",0
"8809",0
"8810",1
"8811",1
"8812",1
"8813",0
"8814",0
"8815",0
"8816",1
"8817",1
"8818",1
"8819",0
"8820",1
"8821",1
"8822",0
"8823",0
"8824",0
"8825",1
"8826",1
"8827",1
"8828",1
"8829",1
"8830",1
"8831",1
"8832",1
"8833",1
"8834",1
"8835",1
"8836",1
"8837",0
"8838",1
"8839",1
"8840",0
"8841",0
"8842",1
"8843",0
"8844",1
"8845",0
"8846",0
"8847",1
"8848",0
"8849",1
"8850",1
"8851",1
"8852",0
"8853",0
"8854",0
"8855",1
"8856",0
"8857",0
"8858",1
"8859",0
"8860",1
"8861",0
"8862",0
"8863",0
"8864",0
"8865",0
"8866",1
"8867",0
"8868",0
"8869",0
"8870",1
"8871",0
"8872",0
"8873",0
"8874",0
"8875",0
"8876",1
"8877",1
"8878",0
"8879",0
"8880",0
"8881",1
"8882",1
"8883",1
"8884",1
"8885",1
"8886",1
"8887",1
"8888",0
"8889",1
"8890",1
"8891",1
"8892",1
"8893",1
"8894",1
"8895",1
"8896",1
"8897",0
"8898",1
"8899",1
"8900",0
"8901",0
"8902",1
"8903",0
"8904",0
"8905",0
"8906",0
"8907",0
"8908",0
"8909",1
"8910",1
"8911",0
"8912",0
"8913",0
"8914",1
"8915",1
"8916",1
"8917",0
"8918",1
"8919",1
"8920",1
"8921",0
"8922",1
"8923",0
"8924",1
"8925",0
"8926",0
"8927",1
"8928",1
"8929",0
"8930",0
"8931",1
"8932",1
"8933",1
"8934",0
"8935",0
"8936",0
"8937",1
"8938",0
"8939",0
"8940",1
"8941",1
"8942",0
"8943",1
"8944",1
"8945",1
"8946",1
"8947",1
"8948",1
"8949",0
"8950",1
"8951",0
"8952",0
"8953",1
"8954",1
"8955",0
"8956",0
"8957",0
"8958",1
"8959",0
"8960",1
"8961",1
"8962",0
"8963",1
"8964",1
"8965",0
"8966",1
"8967",1
"8968",1
"8969",1
"8970",0
"8971",0
"8972",0
"8973",0
"8974",0
"8975",1
"8976",1
"8977",0
"8978",1
"8979",1
"8980",1
"8981",0
"8982",0
"8983",1
"8984",0
"8985",1
"8986",1
"8987",1
"8988",1
"8989",1
"8990",1
"8991",1
"8992",1
"8993",1
"8994",1
"8995",1
"8996",0
"8997",1
"8998",1
"8999",1
"9000",1
"9001",0
"9002",1
"9003",0
"9004",1
"9005",1
"9006",0
"9007",1
"9008",1
"9009",1
"9010",1
"9011",1
"9012",0
"9013",1
"9014",1
"9015",0
"9016",0
"9017",0
"9018",1
"9019",1
"9020",1
"9021",1
"9022",1
"9023",1
"9024",1
"9025",1
"9026",1
"9027",1
"9028",0
"9029",1
"9030",0
"9031",1
"9032",1
"9033",0
"9034",1
"9035",1
"9036",0
"9037",1
"9038",1
"9039",0
"9040",0
"9041",1
"9042",0
"9043",1
"9044",0
"9045",1
"9046",1
"9047",1
"9048",0
"9049",1
"9050",1
"9051",1
"9052",1
"9053",1
"9054",1
"9055",1
"9056",1
"9057",0
"9058",1
"9059",1
"9060",1
"9061",1
"9062",1
"9063",1
"9064",1
"9065",1
"9066",1
"9067",1
"9068",1
"9069",1
"9070",1
"9071",0
"9072",0
"9073",0
"9074",1
"9075",1
"9076",1
"9077",1
"9078",1
"9079",1
"9080",0
"9081",1
"9082",1
"9083",1
"9084",1
"9085",0
"9086",0
"9087",1
"9088",1
"9089",1
"9090",1
"9091",1
"9092",1
"9093",0
"9094",1
"9095",0
"9096",1
"9097",1
"9098",0
"9099",1
"9100",1
"9101",1
"9102",1
"9103",1
"9104",0
"9105",1
"9106",1
"9107",1
"9108",0
"9109",1
"9110",1
"9111",1
"9112",1
"9113",0
"9114",1
"9115",1
"9116",1
"9117",1
"9118",1
"9119",0
"9120",1
"9121",1
"9122",1
"9123",1
"9124",1
"9125",0
"9126",1
"9127",1
"9128",1
"9129",1
"9130",1
"9131",0
"9132",1
"9133",1
"9134",1
"9135",1
"9136",0
"9137",0
"9138",1
"9139",1
"9140",1
"9141",1
"9142",1
"9143",0
"9144",0
"9145",1
"9146",0
"9147",1
"9148",1
"9149",0
"9150",0
"9151",1
"9152",1
"9153",1
"9154",0
"9155",1
"9156",1
"9157",1
"9158",1
"9159",1
"9160",1
"9161",1
"9162",1
"9163",0
"9164",0
"9165",0
"9166",1
"9167",1
"9168",1
"9169",1
"9170",1
"9171",0
"9172",0
"9173",0
"9174",1
"9175",1
"9176",1
"9177",0
"9178",1
"9179",1
"9180",1
"9181",1
"9182",1
"9183",1
"9184",1
"9185",1
"9186",1
"9187",0
"9188",1
"9189",1
"9190",1
"9191",0
"9192",1
"9193",1
"9194",1
"9195",1
"9196",1
"9197",1
"9198",1
"9199",1
"9200",1
"9201",1
"9202",1
"9203",1
"9204",1
"9205",0
"9206",0
"9207",1
"9208",0
"9209",1
"9210",1
"9211",1
"9212",1
"9213",1
"9214",1
"9215",0
"9216",1
"9217",1
"9218",0
"9219",0
"9220",1
"9221",1
"9222",0
"9223",1
"9224",0
"9225",1
"9226",0
"9227",1
"9228",1
"9229",1
"9230",1
"9231",1
"9232",1
"9233",1
"9234",1
"9235",1
"9236",1
"9237",1
"9238",1
"9239",1
"9240",1
"9241",1
"9242",0
"9243",0
"9244",1
"9245",1
"9246",1
"9247",0
"9248",1
"9249",0
"9250",1
"9251",1
"9252",1
"9253",1
"9254",0
"9255",1
"9256",1
"9257",0
"9258",1
"9259",1
"9260",1
"9261",1
"9262",0
"9263",0
"9264",0
"9265",1
"9266",1
"9267",1
"9268",1
"9269",0
"9270",1
"9271",1
"9272",0
"9273",1
"9274",1
"9275",1
"9276",0
"9277",1
"9278",1
"9279",0
"9280",1
"9281",0
"9282",0
"9283",0
"9284",1
"9285",1
"9286",0
"9287",1
"9288",1
"9289",1
"9290",1
"9291",1
"9292",1
"9293",0
"9294",1
"9295",0
"9296",0
"9297",1
"9298",1
"9299",0
"9300",1
"9301",0
"9302",1
"9303",1
"9304",1
"9305",0
"9306",0
"9307",1
"9308",0
"9309",0
"9310",0
"9311",0
"9312",0
"9313",1
"9314",1
"9315",1
"9316",1
"9317",1
"9318",1
"9319",1
"9320",1
"9321",1
"9322",1
"9323",1
"9324",0
"9325",1
"9326",1
"9327",1
"9328",0
"9329",1
"9330",1
"9331",0
"9332",0
"9333",0
"9334",1
"9335",1
"9336",1
"9337",0
"9338",1
"9339",0
"9340",0
"9341",1
"9342",1
"9343",1
"9344",0
"9345",1
"9346",1
"9347",1
"9348",1
"9349",1
"9350",0
"9351",1
"9352",1
"9353",1
"9354",1
"9355",1
"9356",1
"9357",1
"9358",0
"9359",0
"9360",0
"9361",1
"9362",0
"9363",1
"9364",0
"9365",1
"9366",1
"9367",1
"9368",0
"9369",1
"9370",1
"9371",1
"9372",1
"9373",1
"9374",0
"9375",0
"9376",0
"9377",0
"9378",0
"9379",0
"9380",0
"9381",0
"9382",1
"9383",1
"9384",0
"9385",1
"9386",1
"9387",1
"9388",0
"9389",0
"9390",0
"9391",0
"9392",0
"9393",0
"9394",1
"9395",1
"9396",1
"9397",0
"9398",0
"9399",1
"9400",0
"9401",1
"9402",0
"9403",1
"9404",1
"9405",1
"9406",0
"9407",0
"9408",1
"9409",1
"9410",1
"9411",1
"9412",1
"9413",1
"9414",0
"9415",1
"9416",0
"9417",1
"9418",0
"9419",1
"9420",1
"9421",1
"9422",0
"9423",1
"9424",1
"9425",1
"9426",0
"9427",1
"9428",1
"9429",0
"9430",0
"9431",1
"9432",0
"9433",0
"9434",0
"9435",1
"9436",1
"9437",0
"9438",0
"9439",1
"9440",1
"9441",0
"9442",0
"9443",0
"9444",0
"9445",0
"9446",1
"9447",0
"9448",0
"9449",0
"9450",1
"9451",0
"9452",0
"9453",0
"9454",1
"9455",0
"9456",0
"9457",0
"9458",0
"9459",1
"9460",0
"9461",1
"9462",1
"9463",1
"9464",0
"9465",1
"9466",1
"9467",1
"9468",1
"9469",0
"9470",0
"9471",0
"9472",1
"9473",1
"9474",0
"9475",1
"9476",0
"9477",1
"9478",0
"9479",0
"9480",1
"9481",1
"9482",1
"9483",1
"9484",1
"9485",1
"9486",0
"9487",1
"9488",1
"9489",1
"9490",1
"9491",1
"9492",1
"9493",1
"9494",1
"9495",1
"9496",1
"9497",1
"9498",0
"9499",0
"9500",1
"9501",0
"9502",1
"9503",1
"9504",1
"9505",1
"9506",1
"9507",1
"9508",1
"9509",0
"9510",1
"9511",0
"9512",1
"9513",1
"9514",1
"9515",1
"9516",1
"9517",1
"9518",1
"9519",0
"9520",1
"9521",1
"9522",1
"9523",1
"9524",1
"9525",1
"9526",1
"9527",1
"9528",1
"9529",1
"9530",1
"9531",1
"9532",0
"9533",1
"9534",0
"9535",0
"9536",1
"9537",0
"9538",1
"9539",1
"9540",1
"9541",1
"9542",1
"9543",0
"9544",0
"9545",1
"9546",0
"9547",0
"9548",1
"9549",1
"9550",1
"9551",1
"9552",1
"9553",1
"9554",1
"9555",1
"9556",0
"9557",1
"9558",1
"9559",1
"9560",0
"9561",1
"9562",1
"9563",1
"9564",1
"9565",1
"9566",1
"9567",1
"9568",1
"9569",1
"9570",1
"9571",1
"9572",1
"9573",1
"9574",1
"9575",1
"9576",1
"9577",1
"9578",1
"9579",1
"9580",1
"9581",1
"9582",1
"9583",0
"9584",0
"9585",0
"9586",1
"9587",1
"9588",1
"9589",1
"9590",1
"9591",1
"9592",1
"9593",1
"9594",1
"9595",1
"9596",1
"9597",1
"9598",1
"9599",1
"9600",1
"9601",1
"9602",1
"9603",1
"9604",1
"9605",1
"9606",1
"9607",0
"9608",1
"9609",1
"9610",0
"9611",1
"9612",1
"9613",1
"9614",1
"9615",1
"9616",1
"9617",1
"9618",1
"9619",1
"9620",1
"9621",0
"9622",1
"9623",1
"9624",1
"9625",1
"9626",1
"9627",1
"9628",1
"9629",1
"9630",1
"9631",0
"9632",1
"9633",1
"9634",1
"9635",1
"9636",1
"9637",0
"9638",1
"9639",0
"9640",1
"9641",0
"9642",1
"9643",1
"9644",1
"9645",1
"9646",1
"9647",1
"9648",1
"9649",1
"9650",1
"9651",1
"9652",1
"9653",1
"9654",1
"9655",1
"9656",1
"9657",1
"9658",1
"9659",1
"9660",1
"9661",1
"9662",1
"9663",1
"9664",1
"9665",1
"9666",1
"9667",1
"9668",1
"9669",1
"9670",1
"9671",1
"9672",1
"9673",1
"9674",1
"9675",1
"9676",1
"9677",1
"9678",1
"9679",1
"9680",1
"9681",1
"9682",1
"9683",1
"9684",1
"9685",1
"9686",1
"9687",1
"9688",1
"9689",1
"9690",1
"9691",0
"9692",1
"9693",1
"9694",1
"9695",1
"9696",1
"9697",1
"9698",0
"9699",0
"9700",0
"9701",1
"9702",0
"9703",1
"9704",1
"9705",1
"9706",1
"9707",1
"9708",1
"9709",1
"9710",0
"9711",0
"9712",1
"9713",0
"9714",1
"9715",1
"9716",1
"9717",1
"9718",1
"9719",1
"9720",1
"9721",1
"9722",1
"9723",1
"9724",1
"9725",0
"9726",1
"9727",1
"9728",1
"9729",1
"9730",1
"9731",0
"9732",0
"9733",1
"9734",1
"9735",1
"9736",1
"9737",1
"9738",1
"9739",1
"9740",1
"9741",1
"9742",0
"9743",1
"9744",0
"9745",1
"9746",1
"9747",1
"9748",1
"9749",0
"9750",0
"9751",1
"9752",1
"9753",1
"9754",1
"9755",1
"9756",0
"9757",1
"9758",0
"9759",1
"9760",1
"9761",1
"9762",0
"9763",1
"9764",1
"9765",1
"9766",1
"9767",1
"9768",1
"9769",1
"9770",1
"9771",1
"9772",1
"9773",1
"9774",1
"9775",1
"9776",0
"9777",1
"9778",1
"9779",1
"9780",1
"9781",1
"9782",1
"9783",1
"9784",1
"9785",1
"9786",1
"9787",0
"9788",1
"9789",1
"9790",1
"9791",1
"9792",1
"9793",0
"9794",1
"9795",1
"9796",0
"9797",1
"9798",0
"9799",1
"9800",1
"9801",1
"9802",1
"9803",1
"9804",0
"9805",1
"9806",1
"9807",1
"9808",1
"9809",1
"9810",1
"9811",1
"9812",1
"9813",1
"9814",1
"9815",1
"9816",1
"9817",1
"9818",1
"9819",1
"9820",1
"9821",1
"9822",1
"9823",1
"9824",1
"9825",0
"9826",1
"9827",1
"9828",1
"9829",1
"9830",1
"9831",1
"9832",1
"9833",1
"9834",0
"9835",1
"9836",1
"9837",1
"9838",0
"9839",1
"9840",1
"9841",1
"9842",1
"9843",1
"9844",1
"9845",1
"9846",1
"9847",1
"9848",1
"9849",1
"9850",1
"9851",1
"9852",1
"9853",1
"9854",1
"9855",1
"9856",0
"9857",0
"9858",1
"9859",1
"9860",1
"9861",1
"9862",1
"9863",0
"9864",1
"9865",1
"9866",1
"9867",1
"9868",1
"9869",1
"9870",1
"9871",1
"9872",1
"9873",1
"9874",1
"9875",1
"9876",1
"9877",1
"9878",1
"9879",1
"9880",1
"9881",1
"9882",1
"9883",0
"9884",1
"9885",1
"9886",1
"9887",1
"9888",1
"9889",1
"9890",1
"9891",1
"9892",1
"9893",0
"9894",1
"9895",0
"9896",1
"9897",1
"9898",1
"9899",1
"9900",1
"9901",1
"9902",1
"9903",1
"9904",0
"9905",1
"9906",1
"9907",1
"9908",1
"9909",1
"9910",1
"9911",1
"9912",1
"9913",1
"9914",1
"9915",0
"9916",1
"9917",1
"9918",1
"9919",1
"9920",1
"9921",1
"9922",0
"9923",0
"9924",1
"9925",1
"9926",0
"9927",1
"9928",1
"9929",1
"9930",1
"9931",1
"9932",1
"9933",1
"9934",1
"9935",1
"9936",1
"9937",1
"9938",1
"9939",1
"9940",0
"9941",1
"9942",1
"9943",1
"9944",1
"9945",1
"9946",1
"9947",1
"9948",0
"9949",1
"9950",1
"9951",1
"9952",1
"9953",1
"9954",1
"9955",1
"9956",1
"9957",1
"9958",1
"9959",1
"9960",1
"9961",1
"9962",1
"9963",1
"9964",1
"9965",1
"9966",1
"9967",1
"9968",1
"9969",1
"9970",1
"9971",1
"9972",1
"9973",1
"9974",0
"9975",1
"9976",1
"9977",0
"9978",1
"9979",1
"9980",1
"9981",1
"9982",1
"9983",1
"9984",1
"9985",1
"9986",1
"9987",1
"9988",1
"9989",1
"9990",1
"9991",0
"9992",1
"9993",0
"9994",1
"9995",1
"9996",1
"9997",1
"9998",1
"9999",1
"10000",1
"10001",0
"10002",1
"10003",1
"10004",1
"10005",0
"10006",1
"10007",1
"10008",1
"10009",1
"10010",1
"10011",1
"10012",0
"10013",1
"10014",0
"10015",1
"10016",1
"10017",1
"10018",1
"10019",1
"10020",1
"10021",1
"10022",1
"10023",1
"10024",1
"10025",1
"10026",1
"10027",1
"10028",0
"10029",0
"10030",0
"10031",0
"10032",1
"10033",1
"10034",1
"10035",1
"10036",1
"10037",0
"10038",1
"10039",1
"10040",1
"10041",0
"10042",1
"10043",0
"10044",0
"10045",1
"10046",1
"10047",0
"10048",0
"10049",0
"10050",1
"10051",0
"10052",0
"10053",1
"10054",1
"10055",1
"10056",1
"10057",1
"10058",1
"10059",1
"10060",1
"10061",1
"10062",1
"10063",1
"10064",1
"10065",0
"10066",0
"10067",1
"10068",1
"10069",1
"10070",1
"10071",0
"10072",0
"10073",1
"10074",1
"10075",1
"10076",1
"10077",1
"10078",0
"10079",1
"10080",1
"10081",1
"10082",1
"10083",1
"10084",1
"10085",0
"10086",1
"10087",0
"10088",1
"10089",1
"10090",1
"10091",1
"10092",1
"10093",1
"10094",0
"10095",1
"10096",0
"10097",1
"10098",0
"10099",1
"10100",1
"10101",1
"10102",1
"10103",1
"10104",1
"10105",1
"10106",1
"10107",1
"10108",0
"10109",0
"10110",0
"10111",1
"10112",1
"10113",0
"10114",0
"10115",0
"10116",1
"10117",1
"10118",1
"10119",0
"10120",1
"10121",0
"10122",1
"10123",1
"10124",1
"10125",1
"10126",1
"10127",1
"10128",1
"10129",1
"10130",1
"10131",1
"10132",0
"10133",1
"10134",0
"10135",1
"10136",1
"10137",1
"10138",1
"10139",1
"10140",1
"10141",1
"10142",1
"10143",0
"10144",1
"10145",1
"10146",1
"10147",1
"10148",1
"10149",1
"10150",0
"10151",1
"10152",0
"10153",0
"10154",0
"10155",1
"10156",0
"10157",1
"10158",1
"10159",1
"10160",1
"10161",1
"10162",1
"10163",0
"10164",1
"10165",1
"10166",0
"10167",1
"10168",1
"10169",1
"10170",1
"10171",0
"10172",0
"10173",0
"10174",1
"10175",1
"10176",1
"10177",1
"10178",1
"10179",0
"10180",1
"10181",1
"10182",1
"10183",0
"10184",0
"10185",1
"10186",0
"10187",1
"10188",1
"10189",1
"10190",1
"10191",1
"10192",1
"10193",1
"10194",1
"10195",1
"10196",1
"10197",1
"10198",1
"10199",0
"10200",1
"10201",1
"10202",1
"10203",1
"10204",0
"10205",1
"10206",0
"10207",0
"10208",0
"10209",1
"10210",1
"10211",1
"10212",1
"10213",1
"10214",1
"10215",1
"10216",0
"10217",1
"10218",0
"10219",1
"10220",0
"10221",1
"10222",1
"10223",1
"10224",0
"10225",1
"10226",1
"10227",0
"10228",1
"10229",1
"10230",1
"10231",0
"10232",1
"10233",1
"10234",1
"10235",1
"10236",1
"10237",1
"10238",0
"10239",1
"10240",0
"10241",1
"10242",1
"10243",1
"10244",1
"10245",0
"10246",0
"10247",1
"10248",0
"10249",1
"10250",1
"10251",1
"10252",1
"10253",1
"10254",1
"10255",0
"10256",1
"10257",1
"10258",1
"10259",0
"10260",1
"10261",1
"10262",1
"10263",1
"10264",1
"10265",1
"10266",1
"10267",1
"10268",1
"10269",1
"10270",1
"10271",1
"10272",1
"10273",1
"10274",0
"10275",1
"10276",1
"10277",1
"10278",0
"10279",1
"10280",1
"10281",1
"10282",1
"10283",1
"10284",1
"10285",0
"10286",0
"10287",1
"10288",1
"10289",0
"10290",1
"10291",1
"10292",1
"10293",1
"10294",0
"10295",1
"10296",1
"10297",0
"10298",1
"10299",0
"10300",1
"10301",1
"10302",0
"10303",0
"10304",1
"10305",1
"10306",1
"10307",1
"10308",1
"10309",1
"10310",1
"10311",0
"10312",1
"10313",1
"10314",1
"10315",0
"10316",1
"10317",0
"10318",1
"10319",1
"10320",1
"10321",1
"10322",1
"10323",1
"10324",1
"10325",1
"10326",0
"10327",0
"10328",1
"10329",0
"10330",1
"10331",1
"10332",1
"10333",0
"10334",0
"10335",0
"10336",1
"10337",1
"10338",1
"10339",1
"10340",1
"10341",0
"10342",0
"10343",1
"10344",1
"10345",0
"10346",1
"10347",1
"10348",1
"10349",1
"10350",1
"10351",0
"10352",1
"10353",1
"10354",0
"10355",1
"10356",1
"10357",1
"10358",0
"10359",1
"10360",1
"10361",1
"10362",1
"10363",1
"10364",1
"10365",1
"10366",0
"10367",1
"10368",0
"10369",1
"10370",0
"10371",0
"10372",1
"10373",1
"10374",1
"10375",1
"10376",1
"10377",1
"10378",0
"10379",1
"10380",1
"10381",1
"10382",1
"10383",1
"10384",1
"10385",1
"10386",1
"10387",1
"10388",1
"10389",0
"10390",1
"10391",1
"10392",1
"10393",1
"10394",1
"10395",1
"10396",1
"10397",1
"10398",1
"10399",1
"10400",0
"10401",1
"10402",0
"10403",1
"10404",1
"10405",1
"10406",0
"10407",1
"10408",1
"10409",1
